Match_ID,Match_Date,Match,Winner,Loser,WinLoss,Championship_Match,Promotion,Match_Type,Stipulation,Event,Event_Name,Event_Type
1616,2012-08-04,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1615,2012-08-03,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1614,2012-07-31,John Cena vs Cody Rhodes & The Big Show,John Cena,Cody Rhodes & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1613,2012-07-30,John Cena vs. The Big Show,No Contest,No Contest,No Contest,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1612,2012-07-29,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1611,2012-07-28,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1610,2012-07-27,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1609,2012-07-23,John Cena vs CM Punk,John Cena,CM Punk,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1608,2012-07-22,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1607,2012-07-21,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1606,2012-07-20,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1605,2012-07-17,John Cena vs Cody Rhodes & The Big Show,John Cena,Cody Rhodes & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1604,2012-07-16,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1603,2012-07-15,John Cena vs Chris Jericho and Kane and The Big Show and The Miz,John Cena,Chris Jericho and Kane and The Big Show and The Miz,Win,Exhibition,WWE,1 vs 4 Handicap Match,No Stipulation,WWE Money In The Bank 2012,WWE Money In The Bank ,PPV/PLE
1602,2012-07-14,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1601,2012-07-09,John Cena & Kane vs Chris Jericho & The Big Show,John Cena & Kane,Chris Jericho & The Big Show,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1600,2012-07-08,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1599,2012-07-07,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1598,2012-07-06,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1597,2012-07-03,Zack Ryder vs Alberto Del Rio and Brodus Clay and Christian and CM Punk and Cody Rhodes and Damien Sandow and Daniel Bryan and Dolph Ziggler and Ezekiel Jackson and Heath Slater and Jack Swagger and John Cena and Justin Gabriel and Kane and Kofi Kingston and Santino Marella and Tensai and The Big Show and The Great Khali,Zack Ryder,Alberto Del Rio and Brodus Clay and Christian and CM Punk and Cody Rhodes and Damien Sandow and Daniel Bryan and Dolph Ziggler and Ezekiel Jackson and Heath Slater and Jack Swagger and John Cena and Justin Gabriel and Kane and Kofi Kingston and Santino Marella and Tensai and The Big Show and The Great Khali,Loss,Exhibition,WWE,Battle Royal,Battle Royal,WWE Friday Night SmackDown ,WWE SmackDown,Televised
1596,2012-07-02,Chris Jericho & Daniel Bryan vs. CM Punk & John Cena,No Contest,No Contest,No Contest,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1595,2012-07-02,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1594,2012-07-01,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1593,2012-06-30,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1592,2012-06-29,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1591,2012-06-26,John Cena vs Big Show & Tensai,John Cena,Big Show & Tensai,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1590,2012-06-25,John Cena vs Chris Jericho,John Cena,Chris Jericho,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1589,2012-06-25,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1588,2012-06-24,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1587,2012-06-23,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1586,2012-06-22,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1585,2012-06-19,John Cena vs David Otunga & The Big Show,John Cena,David Otunga & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1584,2012-06-18,John Cena vs David Otunga & John Laurinaitis,John Cena,David Otunga & John Laurinaitis,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1583,2012-06-17,John Cena vs The Big Show,John Cena,The Big Show,Win,Exhibition,WWE,Singles,No Stipulation,WWE No Way Out 2012,WWE No Way Out ,PPV/PLE
1582,2012-06-16,John Cena vs David Otunga & The Big Show,John Cena,David Otunga & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1581,2012-06-15,John Cena vs David Otunga & The Big Show,John Cena,David Otunga & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1580,2012-06-12,"John Cena vs David Otunga, John Laurinaitis & The Big Show",John Cena,"David Otunga, John Laurinaitis & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1579,2012-06-11,"John Cena vs David Otunga, John Laurinaitis & The Big Show",John Cena,"David Otunga, John Laurinaitis & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1578,2012-06-09,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1577,2012-06-08,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1576,2012-06-07,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1575,2012-06-06,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1574,2012-06-04,John Cena vs Tensai,John Cena,Tensai,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1573,2012-06-04,"John Cena vs David Otunga, John Laurinaitis & The Big Show",John Cena,"David Otunga, John Laurinaitis & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1572,2012-06-04,John Cena vs Michael Cole,John Cena,Michael Cole,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1571,2012-06-03,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1570,2012-06-02,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1569,2012-06-01,John Cena vs Tensai & The Big Show,John Cena,Tensai & The Big Show,Win,Exhibition,WWE,1 vs 2 Handicap Match,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1568,2012-05-29,"John Cena vs David Otunga, John Laurinaitis & The Big Show",John Cena,"David Otunga, John Laurinaitis & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1567,2012-05-28,"John Cena vs John Laurinaitis, Tensai & The Big Show",John Cena,"John Laurinaitis, Tensai & The Big Show",Win,Exhibition,WWE,1 vs 3 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1566,2012-05-26,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1565,2012-05-25,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1564,2012-05-24,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1563,2012-05-21,John Cena vs David Otunga,John Cena,David Otunga,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1562,2012-05-21,"John Cena & Sheamus vs. Dolph Ziggler, Jack Swagger & Tensai",No Contest,No Contest,No Contest,Exhibition,WWE,2 vs 3 Handicap Match,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1561,2012-05-20,John Laurinaitis vs John Cena,John Laurinaitis,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE Over The Limit 2012,WWE Over The Limit ,PPV/PLE
1560,2012-05-19,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1559,2012-05-15,"John Cena, Randy Orton & Sheamus vs Dolph Ziggler, Kane & Lord Tensai","John Cena, Randy Orton & Sheamus","Dolph Ziggler, Kane & Lord Tensai",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1558,2012-05-14,"John Cena, Randy Orton & Sheamus vs Dolph Ziggler, Kane & Lord Tensai","John Cena, Randy Orton & Sheamus","Dolph Ziggler, Kane & Lord Tensai",Win,Exhibition,WWE,3 vs 3 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1557,2012-05-13,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1556,2012-05-12,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1555,2012-05-11,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1554,2012-05-07,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1553,2012-05-06,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1552,2012-05-05,John Cena vs Dolph Ziggler,John Cena,Dolph Ziggler,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1551,2012-05-04,John Cena vs Lord Tensai,John Cena,Lord Tensai,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1550,2012-04-29,John Cena vs Brock Lesnar,John Cena,Brock Lesnar,Win,Exhibition,WWE,Singles,No Stipulation,WWE Extreme Rules 2012,WWE Extreme Rules ,PPV/PLE
1549,2012-04-23,CM Punk & John Cena vs Chris Jericho & Kane,CM Punk & John Cena,Chris Jericho & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1548,2012-04-21,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1547,2012-04-20,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1546,2012-04-19,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1545,2012-04-18,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1544,2012-04-17,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1543,2012-04-16,Lord Tensai vs John Cena,Lord Tensai,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1542,2012-04-15,John Cena & Zack Ryder vs Dolph Ziggler & Jack Swagger,John Cena & Zack Ryder,Dolph Ziggler & Jack Swagger,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1541,2012-04-14,John Cena & Zack Ryder vs Dolph Ziggler & Jack Swagger,John Cena & Zack Ryder,Dolph Ziggler & Jack Swagger,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1540,2012-04-13,John Cena & Zack Ryder vs Dolph Ziggler & Jack Swagger,John Cena & Zack Ryder,Dolph Ziggler & Jack Swagger,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1539,2012-04-12,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1538,2012-04-11,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1537,2012-04-09,John Cena vs David Otunga,John Cena,David Otunga,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1536,2012-04-03,"John Cena, Randy Orton, Sheamus & The Big Show vs Cody Rhodes, Daniel Bryan, Kane & Mark Henry","John Cena, Randy Orton, Sheamus & The Big Show","Cody Rhodes, Daniel Bryan, Kane & Mark Henry",Win,Exhibition,WWE,4 vs 4 Tag Team,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1535,2012-04-01,The Rock vs John Cena,The Rock,John Cena,Loss,Exhibition,WWE,Singles,No Stipulation,"WWE WrestleMania XXVIII - ""Once In A Lifetime""",WWE WrestleMania,PPV/PLE
1534,2012-03-25,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1533,2012-03-24,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1532,2012-03-23,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE RAW House Show,WWE House Show,Non-Televised
1531,2012-03-20,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Friday Night SmackDown ,WWE SmackDown,Non-Televised
1530,2012-03-19,John Cena vs Mark Henry,John Cena,Mark Henry,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1529,2012-03-18,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1528,2012-03-17,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1527,2012-03-16,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE House Show,WWE House Show,Non-Televised
1526,2012-03-12,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1525,2012-03-11,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Last Man Standing,WWE RAW House Show,WWE House Show,Non-Televised
1524,2012-03-10,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Last Man Standing,WWE RAW House Show,WWE House Show,Non-Televised
1523,2012-03-09,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Last Man Standing,WWE RAW House Show,WWE House Show,Non-Televised
1522,2012-03-05,CM Punk & John Cena vs Chris Jericho & Kane,CM Punk & John Cena,Chris Jericho & Kane,Win,Exhibition,WWE,2 vs 2 Tag Team,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1521,2012-03-04,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Last Man Standing,WWE RAW House Show,WWE House Show,Non-Televised
1520,2012-03-03,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Disqualification,WWE RAW House Show,WWE House Show,Non-Televised
1519,2012-03-02,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Disqualification,WWE RAW House Show,WWE House Show,Non-Televised
1518,2012-02-27,John Cena vs The Miz,John Cena,The Miz,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Televised
1517,2012-02-27,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1516,2012-02-24,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Last Man Standing,WWE RAW House Show,WWE House Show,Non-Televised
1515,2012-02-20,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Stipulation,WWE Monday Night RAW ,WWE Monday Night RAW,Non-Televised
1514,2012-02-19,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Ambulance,WWE Elimination Chamber 2012,WWE Elimination Chamber ,PPV/PLE
1513,2012-02-11,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,Tables,WWE RAW House Show,WWE House Show,Non-Televised
1512,2012-02-10,John Cena vs Kane,John Cena,Kane,Win,Exhibition,WWE,Singles,No Disqualification,WWE RAW House Show,WWE House Show,Non-Televised
